Transaction_ID,Order_ID,Transaction_Mode,Rewards
TR_41009624,OR_31009142,Debit Card,Yes
TR_41009625,OR_31004720,Debit Card,Yes
TR_41009626,OR_31004932,COD,Yes
TR_41009627,OR_31003696,UPI,No
TR_41009628,OR_31008297,Debit Card,Yes
TR_41009629,OR_31006737,Wallet,No
TR_41009630,OR_31002696,Debit Card,No
TR_41009631,OR_31004706,Debit Card,No
TR_41009632,OR_31007021,Credit Card,No
TR_41009633,OR_31003989,Credit Card,No
TR_41009634,OR_31000426,COD,No
TR_41009635,OR_31007478,Debit Card,Yes
TR_41009636,OR_31004887,Wallet,Yes
TR_41009637,OR_31000125,COD,No
TR_41009638,OR_31007807,Credit Card,No
TR_41009639,OR_31006239,COD,No
TR_41009640,OR_31003051,Credit Card,Yes
TR_41009641,OR_31002048,COD,Yes
TR_41009642,OR_31005355,UPI,Yes
TR_41009643,OR_31004306,COD,Yes
TR_41009644,OR_31004393,COD,Yes
TR_41009645,OR_31001400,Debit Card,No
TR_41009646,OR_31008451,UPI,Yes
TR_41009647,OR_31004135,Credit Card,No
TR_41009648,OR_31006885,COD,No
TR_41009649,OR_31006439,COD,No
TR_41009650,OR_31003717,Wallet,No
TR_41009651,OR_31004944,Credit Card,No
TR_41009652,OR_31003962,COD,Yes
TR_41009653,OR_31000233,UPI,No
TR_41009654,OR_31005857,Debit Card,Yes
TR_41009655,OR_31008042,Credit Card,No
TR_41009656,OR_31000985,UPI,No
TR_41009657,OR_31002890,Credit Card,No
TR_41009658,OR_31003202,Credit Card,No
TR_41009659,OR_31007514,Credit Card,No
TR_41009660,OR_31007914,UPI,No
TR_41009661,OR_31006392,Credit Card,No
TR_41009662,OR_31000646,COD,No
TR_41009663,OR_31006044,UPI,Yes
TR_41009664,OR_31004887,COD,No
TR_41009665,OR_31004116,Wallet,Yes
TR_41009666,OR_31004412,Credit Card,No
TR_41009667,OR_31002043,UPI,No
TR_41009668,OR_31003373,Credit Card,Yes
TR_41009669,OR_31003845,Debit Card,Yes
TR_41009670,OR_31001153,UPI,Yes
TR_41009671,OR_31008301,COD,Yes
TR_41009672,OR_31007300,Debit Card,Yes
TR_41009673,OR_31004579,Credit Card,No
TR_41009674,OR_31003158,Credit Card,Yes
TR_41009675,OR_31003460,COD,Yes
TR_41009676,OR_31006662,UPI,No
TR_41009677,OR_31004581,UPI,No
TR_41009678,OR_31002980,Debit Card,Yes
TR_41009679,OR_31008660,Debit Card,No
TR_41009680,OR_31009648,COD,Yes
TR_41009681,OR_31004046,Debit Card,No
TR_41009682,OR_31004442,Credit Card,No
TR_41009683,OR_31008185,Wallet,Yes
TR_41009684,OR_31001826,Wallet,No
TR_41009685,OR_31000392,COD,No
TR_41009686,OR_31001509,Wallet,No
TR_41009687,OR_31008000,Debit Card,Yes
TR_41009688,OR_31003981,Debit Card,Yes
TR_41009689,OR_31007658,Credit Card,Yes
TR_41009690,OR_31005158,Credit Card,No
TR_41009691,OR_31003247,UPI,No
TR_41009692,OR_31000830,Wallet,Yes
TR_41009693,OR_31000056,Wallet,No
TR_41009694,OR_31009392,Debit Card,No
TR_41009695,OR_31008822,Wallet,No
TR_41009696,OR_31007146,COD,Yes
TR_41009697,OR_31004343,Wallet,No
TR_41009698,OR_31007681,Debit Card,Yes
TR_41009699,OR_31009465,UPI,Yes
TR_41009700,OR_31003493,Credit Card,No
TR_41009701,OR_31008109,UPI,Yes
TR_41009702,OR_31001012,Wallet,No
TR_41009703,OR_31006687,Wallet,No
TR_41009704,OR_31006175,Credit Card,No
TR_41009705,OR_31001170,COD,Yes
TR_41009706,OR_31000993,COD,No
TR_41009707,OR_31007520,Wallet,No
TR_41009708,OR_31007309,Credit Card,Yes
TR_41009709,OR_31008729,UPI,Yes
TR_41009710,OR_31008892,Wallet,Yes
TR_41009711,OR_31005918,COD,Yes
TR_41009712,OR_31005470,UPI,Yes
TR_41009713,OR_31003102,Credit Card,Yes
TR_41009714,OR_31009158,UPI,No
TR_41009715,OR_31007123,Debit Card,Yes
TR_41009716,OR_31002375,Credit Card,Yes
TR_41009717,OR_31002084,COD,No
TR_41009718,OR_31002399,Credit Card,No
TR_41009719,OR_31003330,Wallet,Yes
TR_41009720,OR_31000645,Credit Card,Yes
TR_41009721,OR_31006828,Credit Card,No
TR_41009722,OR_31000506,Credit Card,No
TR_41009723,OR_31001045,Wallet,Yes
TR_41009724,OR_31009614,Debit Card,Yes
TR_41009725,OR_31008305,Debit Card,Yes
TR_41009726,OR_31003978,UPI,No
TR_41009727,OR_31008739,Wallet,No
TR_41009728,OR_31001419,UPI,Yes
TR_41009729,OR_31001397,Debit Card,Yes
TR_41009730,OR_31008556,COD,No
TR_41009731,OR_31004220,COD,Yes
TR_41009732,OR_31004651,Wallet,Yes
TR_41009733,OR_31007773,Wallet,No
TR_41009734,OR_31000643,Credit Card,Yes
TR_41009735,OR_31009164,Credit Card,No
TR_41009736,OR_31002803,Credit Card,Yes
TR_41009737,OR_31006410,Debit Card,Yes
TR_41009738,OR_31006039,Credit Card,Yes
TR_41009739,OR_31004072,UPI,No
TR_41009740,OR_31006046,UPI,No
TR_41009741,OR_31001757,Credit Card,Yes
TR_41009742,OR_31004927,UPI,Yes
TR_41009743,OR_31000231,COD,Yes
TR_41009744,OR_31005009,Wallet,Yes
TR_41009745,OR_31007380,Credit Card,Yes
TR_41009746,OR_31006773,Debit Card,Yes
TR_41009747,OR_31006950,Debit Card,Yes
TR_41009748,OR_31001760,UPI,No
TR_41009749,OR_31005797,Debit Card,Yes
TR_41009750,OR_31001778,COD,Yes
TR_41009751,OR_31000895,Credit Card,No
TR_41009752,OR_31007600,UPI,Yes
TR_41009753,OR_31007479,COD,Yes
TR_41009754,OR_31006592,UPI,Yes
TR_41009755,OR_31000503,Debit Card,Yes
TR_41009756,OR_31001999,COD,Yes
TR_41009757,OR_31004141,Wallet,No
TR_41009758,OR_31003412,Credit Card,Yes
TR_41009759,OR_31006947,COD,Yes
TR_41009760,OR_31004193,Wallet,No
TR_41009761,OR_31000335,Wallet,No
TR_41009762,OR_31005391,Credit Card,No
TR_41009763,OR_31004496,Credit Card,Yes
TR_41009764,OR_31008305,COD,No
TR_41009765,OR_31007280,Credit Card,No
TR_41009766,OR_31000311,Credit Card,No
TR_41009767,OR_31006846,Credit Card,Yes
TR_41009768,OR_31009936,UPI,Yes
TR_41009769,OR_31004791,Credit Card,No
TR_41009770,OR_31006573,Credit Card,Yes
TR_41009771,OR_31006048,Wallet,Yes
TR_41009772,OR_31006441,Credit Card,Yes
TR_41009773,OR_31002351,UPI,No
TR_41009774,OR_31007592,COD,Yes
TR_41009775,OR_31006946,UPI,Yes
TR_41009776,OR_31006433,Credit Card,No
TR_41009777,OR_31006831,Debit Card,Yes
TR_41009778,OR_31006443,Wallet,Yes
TR_41009779,OR_31001105,COD,Yes
TR_41009780,OR_31009075,Wallet,No
TR_41009781,OR_31004836,Credit Card,No
TR_41009782,OR_31006302,Debit Card,No
TR_41009783,OR_31009106,COD,No
TR_41009784,OR_31007053,Debit Card,No
TR_41009785,OR_31005416,UPI,Yes
TR_41009786,OR_31008892,Credit Card,Yes
TR_41009787,OR_31003165,UPI,Yes
TR_41009788,OR_31004729,UPI,No
TR_41009789,OR_31003096,Debit Card,Yes
TR_41009790,OR_31000963,Wallet,Yes
TR_41009791,OR_31004327,Wallet,No
TR_41009792,OR_31007512,UPI,Yes
TR_41009793,OR_31006126,Credit Card,No
TR_41009794,OR_31007965,Wallet,No
TR_41009795,OR_31007458,Debit Card,Yes
TR_41009796,OR_31000253,Credit Card,No
TR_41009797,OR_31002807,Wallet,Yes
TR_41009798,OR_31007918,Credit Card,Yes
TR_41009799,OR_31009837,UPI,Yes
TR_41009800,OR_31000473,Debit Card,No
TR_41009801,OR_31009926,UPI,No
TR_41009802,OR_31003855,COD,Yes
TR_41009803,OR_31008175,Debit Card,No
TR_41009804,OR_31008816,Debit Card,Yes
TR_41009805,OR_31009269,Credit Card,Yes
TR_41009806,OR_31008086,COD,No
TR_41009807,OR_31005686,Wallet,Yes
TR_41009808,OR_31001493,Debit Card,No
TR_41009809,OR_31006945,UPI,No
TR_41009810,OR_31000677,COD,No
TR_41009811,OR_31004344,UPI,Yes
TR_41009812,OR_31000431,Wallet,No
TR_41009813,OR_31004222,COD,No
TR_41009814,OR_31001080,Credit Card,No
TR_41009815,OR_31005398,UPI,Yes
TR_41009816,OR_31006503,Credit Card,Yes
TR_41009817,OR_31007396,UPI,No
TR_41009818,OR_31006093,COD,No
TR_41009819,OR_31002714,COD,Yes
TR_41009820,OR_31009161,UPI,No
TR_41009821,OR_31006009,Credit Card,No
TR_41009822,OR_31005211,Wallet,Yes
TR_41009823,OR_31004015,UPI,Yes
TR_41009824,OR_31002756,Credit Card,Yes
TR_41009825,OR_31007687,COD,Yes
TR_41009826,OR_31001022,Debit Card,No
TR_41009827,OR_31001448,Debit Card,No
TR_41009828,OR_31001083,Debit Card,Yes
TR_41009829,OR_31006866,Debit Card,No
TR_41009830,OR_31008849,UPI,No
TR_41009831,OR_31003009,UPI,No
TR_41009832,OR_31002637,Debit Card,Yes
TR_41009833,OR_31007036,UPI,No
TR_41009834,OR_31007968,COD,No
TR_41009835,OR_31000273,UPI,Yes
TR_41009836,OR_31004360,Wallet,No
TR_41009837,OR_31006787,Debit Card,No
TR_41009838,OR_31007660,COD,Yes
TR_41009839,OR_31001030,Debit Card,Yes
TR_41009840,OR_31005835,Wallet,No
TR_41009841,OR_31007669,Wallet,Yes
TR_41009842,OR_31006098,Credit Card,No
TR_41009843,OR_31005931,UPI,Yes
TR_41009844,OR_31000877,Debit Card,Yes
TR_41009845,OR_31009580,Wallet,Yes
TR_41009846,OR_31003708,Debit Card,Yes
TR_41009847,OR_31002570,Debit Card,No
TR_41009848,OR_31004924,Wallet,No
TR_41009849,OR_31004420,UPI,Yes
TR_41009850,OR_31004119,Debit Card,Yes
TR_41009851,OR_31003213,Debit Card,No
TR_41009852,OR_31009176,UPI,No
TR_41009853,OR_31000699,Credit Card,Yes
TR_41009854,OR_31009232,COD,No
TR_41009855,OR_31009706,UPI,No
TR_41009856,OR_31004941,Debit Card,No
TR_41009857,OR_31005667,COD,No
TR_41009858,OR_31008384,Debit Card,Yes
TR_41009859,OR_31008680,Credit Card,Yes
TR_41009860,OR_31004162,Debit Card,Yes
TR_41009861,OR_31007931,Debit Card,Yes
TR_41009862,OR_31000732,UPI,Yes
TR_41009863,OR_31006749,Debit Card,Yes
TR_41009864,OR_31005613,Debit Card,No
TR_41009865,OR_31001049,UPI,Yes
TR_41009866,OR_31007633,Wallet,No
TR_41009867,OR_31003845,Debit Card,No
TR_41009868,OR_31008006,Credit Card,No
TR_41009869,OR_31008268,Debit Card,Yes
TR_41009870,OR_31005517,COD,Yes
TR_41009871,OR_31003525,COD,Yes
TR_41009872,OR_31004982,Credit Card,Yes
TR_41009873,OR_31003003,Wallet,No
TR_41009874,OR_31004440,COD,Yes
TR_41009875,OR_31008163,Credit Card,No
TR_41009876,OR_31002323,COD,Yes
TR_41009877,OR_31006774,Credit Card,Yes
TR_41009878,OR_31006738,COD,No
TR_41009879,OR_31000697,Wallet,Yes
TR_41009880,OR_31006232,UPI,Yes
TR_41009881,OR_31004350,Debit Card,No
TR_41009882,OR_31003782,COD,Yes
TR_41009883,OR_31001400,Debit Card,No
TR_41009884,OR_31009270,UPI,No
TR_41009885,OR_31005572,Credit Card,Yes
TR_41009886,OR_31003933,Credit Card,No
TR_41009887,OR_31000694,Debit Card,Yes
TR_41009888,OR_31002260,UPI,Yes
TR_41009889,OR_31004819,COD,No
TR_41009890,OR_31006438,Debit Card,Yes
TR_41009891,OR_31004447,Credit Card,No
TR_41009892,OR_31003508,Wallet,No
TR_41009893,OR_31004827,UPI,No
TR_41009894,OR_31000319,Credit Card,No
TR_41009895,OR_31008973,Credit Card,Yes
TR_41009896,OR_31005126,Credit Card,No
TR_41009897,OR_31000158,UPI,Yes
TR_41009898,OR_31009852,Debit Card,No
TR_41009899,OR_31005526,UPI,Yes
TR_41009900,OR_31003988,Debit Card,No
TR_41009901,OR_31007624,Credit Card,Yes
TR_41009902,OR_31004083,Debit Card,No
TR_41009903,OR_31008412,Debit Card,Yes
TR_41009904,OR_31005568,Credit Card,Yes
TR_41009905,OR_31004128,Debit Card,Yes
TR_41009906,OR_31006607,Wallet,Yes
TR_41009907,OR_31004962,COD,Yes
TR_41009908,OR_31002355,COD,No
TR_41009909,OR_31009975,COD,Yes
TR_41009910,OR_31008762,Wallet,Yes
TR_41009911,OR_31006157,UPI,No
TR_41009912,OR_31005463,COD,Yes
TR_41009913,OR_31007722,UPI,No
TR_41009914,OR_31003827,Wallet,Yes
TR_41009915,OR_31000682,Credit Card,No
TR_41009916,OR_31008305,UPI,No
TR_41009917,OR_31006060,Wallet,Yes
TR_41009918,OR_31001078,Wallet,No
TR_41009919,OR_31002238,Debit Card,No
TR_41009920,OR_31008989,Credit Card,Yes
TR_41009921,OR_31004205,COD,Yes
TR_41009922,OR_31009512,Debit Card,Yes
TR_41009923,OR_31007679,Wallet,Yes
TR_41009924,OR_31003936,Wallet,Yes
TR_41009925,OR_31002579,Credit Card,Yes
TR_41009926,OR_31006636,UPI,No
TR_41009927,OR_31009249,Credit Card,No
TR_41009928,OR_31001063,UPI,Yes
TR_41009929,OR_31001426,COD,No
TR_41009930,OR_31005772,Wallet,Yes
TR_41009931,OR_31004982,UPI,No
TR_41009932,OR_31001917,Wallet,Yes
TR_41009933,OR_31003714,COD,No
TR_41009934,OR_31006511,Debit Card,Yes
TR_41009935,OR_31003362,COD,Yes
TR_41009936,OR_31008383,Debit Card,No
TR_41009937,OR_31007876,UPI,Yes
TR_41009938,OR_31009725,Wallet,Yes
TR_41009939,OR_31009669,Credit Card,Yes
TR_41009940,OR_31006667,Debit Card,Yes
TR_41009941,OR_31001188,Wallet,No
TR_41009942,OR_31000550,Wallet,No
TR_41009943,OR_31003064,COD,Yes
TR_41009944,OR_31004063,UPI,No
TR_41009945,OR_31000834,Wallet,No
TR_41009946,OR_31005802,Wallet,No
TR_41009947,OR_31008501,Wallet,No
TR_41009948,OR_31006716,Wallet,No
TR_41009949,OR_31004514,Debit Card,Yes
TR_41009950,OR_31004543,Debit Card,No
TR_41009951,OR_31006359,Wallet,No
TR_41009952,OR_31003980,Credit Card,Yes
TR_41009953,OR_31002093,Debit Card,No
TR_41009954,OR_31003100,UPI,No
TR_41009955,OR_31006181,UPI,Yes
TR_41009956,OR_31004252,Credit Card,No
TR_41009957,OR_31004564,Credit Card,No
TR_41009958,OR_31003348,COD,No
TR_41009959,OR_31004192,UPI,Yes
TR_41009960,OR_31009820,Credit Card,No
TR_41009961,OR_31008784,Credit Card,No
TR_41009962,OR_31008401,Wallet,Yes
TR_41009963,OR_31007528,Credit Card,Yes
TR_41009964,OR_31009260,Credit Card,Yes
TR_41009965,OR_31007895,Debit Card,No
TR_41009966,OR_31001325,Credit Card,Yes
TR_41009967,OR_31004701,Wallet,Yes
TR_41009968,OR_31006545,UPI,No
TR_41009969,OR_31006856,Debit Card,No
TR_41009970,OR_31007349,COD,No
TR_41009971,OR_31008263,UPI,Yes
TR_41009972,OR_31005030,UPI,No
TR_41009973,OR_31008932,COD,Yes
TR_41009974,OR_31005145,Debit Card,No
TR_41009975,OR_31009526,Debit Card,Yes
TR_41009976,OR_31003007,COD,No
TR_41009977,OR_31006899,Credit Card,No
TR_41009978,OR_31007000,Wallet,No
TR_41009979,OR_31006384,Credit Card,Yes
TR_41009980,OR_31005311,UPI,No
TR_41009981,OR_31004425,Credit Card,No
TR_41009982,OR_31002298,COD,Yes
TR_41009983,OR_31006967,Credit Card,No
TR_41009984,OR_31009096,Credit Card,No
TR_41009985,OR_31007714,COD,Yes
TR_41009986,OR_31003423,UPI,No
TR_41009987,OR_31003750,UPI,Yes
TR_41009988,OR_31003109,Debit Card,Yes
TR_41009989,OR_31009299,Debit Card,No
TR_41009990,OR_31009163,COD,No
TR_41009991,OR_31005294,Debit Card,Yes
TR_41009992,OR_31005273,Credit Card,Yes
TR_41009993,OR_31007915,COD,No
TR_41009994,OR_31004804,Debit Card,Yes
TR_41009995,OR_31009438,Wallet,No
TR_41009996,OR_31000163,Credit Card,Yes
TR_41009997,OR_31002044,COD,Yes
TR_41009998,OR_31004604,Debit Card,Yes
TR_41009999,OR_31001672,UPI,No
TR_41010000,OR_31005370,Credit Card,No
TR_41010001,OR_31004473,UPI,No
TR_41010002,OR_31006816,COD,Yes
TR_41010003,OR_31000639,UPI,No
TR_41010004,OR_31009045,COD,Yes
TR_41010005,OR_31009103,COD,No
TR_41010006,OR_31000051,Debit Card,No
TR_41010007,OR_31002969,COD,Yes
TR_41010008,OR_31001562,Debit Card,Yes
TR_41010009,OR_31007152,UPI,Yes
TR_41010010,OR_31005936,Debit Card,No
TR_41010011,OR_31000027,COD,No
TR_41010012,OR_31009256,Debit Card,No
TR_41010013,OR_31007667,UPI,Yes
TR_41010014,OR_31006490,Credit Card,Yes
TR_41010015,OR_31007421,Debit Card,Yes
TR_41010016,OR_31000233,Credit Card,Yes
TR_41010017,OR_31002756,UPI,No
TR_41010018,OR_31007333,UPI,No
TR_41010019,OR_31007923,UPI,Yes
TR_41010020,OR_31002136,Debit Card,Yes
TR_41010021,OR_31008691,Credit Card,Yes
TR_41010022,OR_31009162,Debit Card,No
TR_41010023,OR_31003751,COD,Yes
TR_41010024,OR_31007853,Debit Card,No
TR_41010025,OR_31000896,Debit Card,No
TR_41010026,OR_31003973,UPI,No
TR_41010027,OR_31009491,Wallet,No
TR_41010028,OR_31008076,Credit Card,No
TR_41010029,OR_31006966,Credit Card,Yes
TR_41010030,OR_31006117,COD,Yes
TR_41010031,OR_31001334,Debit Card,No
TR_41010032,OR_31004302,COD,No
TR_41010033,OR_31000161,COD,No
TR_41010034,OR_31008187,UPI,Yes
TR_41010035,OR_31006741,Debit Card,No
TR_41010036,OR_31004940,Wallet,Yes
TR_41010037,OR_31005540,Credit Card,Yes
TR_41010038,OR_31007118,COD,Yes
TR_41010039,OR_31004579,Wallet,Yes
TR_41010040,OR_31000701,COD,Yes
TR_41010041,OR_31005232,UPI,No
TR_41010042,OR_31007244,COD,Yes
TR_41010043,OR_31002816,Wallet,Yes
TR_41010044,OR_31005717,COD,No
TR_41010045,OR_31004118,Credit Card,Yes
TR_41010046,OR_31003578,Debit Card,No
TR_41010047,OR_31008644,UPI,No
TR_41010048,OR_31003633,Credit Card,No
TR_41010049,OR_31009925,Credit Card,Yes
TR_41010050,OR_31007890,UPI,No
TR_41010051,OR_31002398,Credit Card,Yes
TR_41010052,OR_31001277,Wallet,Yes
TR_41010053,OR_31003882,COD,Yes
TR_41010054,OR_31005143,COD,Yes
TR_41010055,OR_31005682,COD,No
TR_41010056,OR_31009079,UPI,No
TR_41010057,OR_31003949,Debit Card,Yes
TR_41010058,OR_31008063,UPI,Yes
TR_41010059,OR_31007397,Wallet,Yes
TR_41010060,OR_31007922,COD,Yes
TR_41010061,OR_31000292,COD,Yes
TR_41010062,OR_31002605,Wallet,Yes
TR_41010063,OR_31006631,Credit Card,Yes
TR_41010064,OR_31002439,UPI,No
TR_41010065,OR_31006775,Debit Card,Yes
TR_41010066,OR_31005515,COD,No
TR_41010067,OR_31008675,Credit Card,Yes
TR_41010068,OR_31003778,COD,Yes
TR_41010069,OR_31006733,COD,Yes
TR_41010070,OR_31008547,COD,No
TR_41010071,OR_31007189,COD,Yes
TR_41010072,OR_31009310,Debit Card,Yes
TR_41010073,OR_31003325,Debit Card,No
TR_41010074,OR_31004062,Debit Card,Yes
TR_41010075,OR_31008295,Debit Card,No
TR_41010076,OR_31004163,COD,No
TR_41010077,OR_31000460,Debit Card,Yes
TR_41010078,OR_31009038,UPI,No
TR_41010079,OR_31004078,UPI,Yes
TR_41010080,OR_31004644,Debit Card,Yes
TR_41010081,OR_31009191,Debit Card,No
TR_41010082,OR_31004383,Debit Card,Yes
TR_41010083,OR_31004259,Credit Card,No
TR_41010084,OR_31002368,COD,No
TR_41010085,OR_31005594,Wallet,Yes
TR_41010086,OR_31000287,UPI,Yes
TR_41010087,OR_31000758,Credit Card,No
TR_41010088,OR_31002169,UPI,No
TR_41010089,OR_31005714,UPI,Yes
TR_41010090,OR_31003894,Wallet,No
TR_41010091,OR_31005999,Wallet,Yes
TR_41010092,OR_31004116,Credit Card,No
TR_41010093,OR_31002859,Debit Card,Yes
TR_41010094,OR_31007681,Credit Card,No
TR_41010095,OR_31004408,COD,Yes
TR_41010096,OR_31002691,Debit Card,No
TR_41010097,OR_31002930,Debit Card,No
TR_41010098,OR_31002690,Wallet,No
TR_41010099,OR_31003262,UPI,Yes
TR_41010100,OR_31009426,COD,Yes
TR_41010101,OR_31004929,Wallet,No
TR_41010102,OR_31009393,UPI,Yes
TR_41010103,OR_31009007,Wallet,Yes
TR_41010104,OR_31005843,Credit Card,No
TR_41010105,OR_31004544,Wallet,No
TR_41010106,OR_31002784,Debit Card,Yes
TR_41010107,OR_31006218,UPI,No
TR_41010108,OR_31009074,Credit Card,Yes
TR_41010109,OR_31006442,Credit Card,Yes
TR_41010110,OR_31002652,Wallet,Yes
TR_41010111,OR_31008611,Debit Card,No
TR_41010112,OR_31001637,Debit Card,No
TR_41010113,OR_31000043,Credit Card,No
TR_41010114,OR_31008686,COD,Yes
TR_41010115,OR_31003264,COD,Yes
TR_41010116,OR_31006374,Wallet,Yes
TR_41010117,OR_31008252,Debit Card,No
TR_41010118,OR_31000309,COD,No
TR_41010119,OR_31004379,Debit Card,No
TR_41010120,OR_31006042,UPI,No
TR_41010121,OR_31008637,Debit Card,No
TR_41010122,OR_31007632,COD,Yes
TR_41010123,OR_31005514,Wallet,No
TR_41010124,OR_31006812,UPI,No
TR_41010125,OR_31000866,Wallet,No
TR_41010126,OR_31000212,Debit Card,No
TR_41010127,OR_31000473,COD,Yes
TR_41010128,OR_31007195,Wallet,No
TR_41010129,OR_31008625,COD,No
TR_41010130,OR_31003370,Wallet,No
TR_41010131,OR_31003296,Debit Card,Yes
TR_41010132,OR_31003345,Debit Card,Yes
TR_41010133,OR_31007179,Wallet,No
TR_41010134,OR_31005933,Wallet,No
TR_41010135,OR_31001776,Wallet,Yes
TR_41010136,OR_31002602,Credit Card,Yes
TR_41010137,OR_31004172,Debit Card,No
TR_41010138,OR_31008736,UPI,Yes
TR_41010139,OR_31008856,Debit Card,Yes
TR_41010140,OR_31000677,Wallet,Yes
TR_41010141,OR_31006976,Debit Card,Yes
TR_41010142,OR_31002322,COD,No
TR_41010143,OR_31006555,COD,No
TR_41010144,OR_31003944,UPI,Yes
TR_41010145,OR_31005424,Debit Card,No
TR_41010146,OR_31006885,Credit Card,Yes
TR_41010147,OR_31002881,Credit Card,No
TR_41010148,OR_31003013,Credit Card,Yes
TR_41010149,OR_31003633,Credit Card,Yes
TR_41010150,OR_31003125,Credit Card,No
TR_41010151,OR_31000521,COD,Yes
TR_41010152,OR_31008476,Debit Card,Yes
TR_41010153,OR_31002036,Debit Card,No
TR_41010154,OR_31003142,Wallet,Yes
TR_41010155,OR_31008822,UPI,No
TR_41010156,OR_31005505,COD,Yes
TR_41010157,OR_31006146,Wallet,No
TR_41010158,OR_31003631,Debit Card,No
TR_41010159,OR_31007415,UPI,Yes
TR_41010160,OR_31000112,COD,No
TR_41010161,OR_31001617,Credit Card,No
TR_41010162,OR_31008102,COD,No
TR_41010163,OR_31002163,Wallet,No
TR_41010164,OR_31004862,Wallet,Yes
TR_41010165,OR_31007012,Debit Card,Yes
TR_41010166,OR_31006575,Credit Card,No
TR_41010167,OR_31009424,UPI,Yes
TR_41010168,OR_31007926,Debit Card,Yes
TR_41010169,OR_31004474,COD,No
TR_41010170,OR_31005837,Credit Card,Yes
TR_41010171,OR_31006581,Debit Card,Yes
TR_41010172,OR_31007782,Debit Card,No
TR_41010173,OR_31001832,Wallet,No
TR_41010174,OR_31000095,Wallet,Yes
TR_41010175,OR_31006303,UPI,Yes
TR_41010176,OR_31007653,COD,Yes
TR_41010177,OR_31005243,UPI,No
TR_41010178,OR_31007566,COD,No
TR_41010179,OR_31006262,COD,Yes
TR_41010180,OR_31004208,COD,Yes
TR_41010181,OR_31005838,COD,Yes
TR_41010182,OR_31005503,Credit Card,No
TR_41010183,OR_31009343,COD,Yes
TR_41010184,OR_31007791,Credit Card,Yes
TR_41010185,OR_31000415,UPI,No
TR_41010186,OR_31006071,UPI,No
TR_41010187,OR_31004932,UPI,Yes
TR_41010188,OR_31007284,Wallet,No
TR_41010189,OR_31009098,Wallet,Yes
TR_41010190,OR_31006584,Debit Card,Yes
TR_41010191,OR_31002146,COD,Yes
TR_41010192,OR_31004772,COD,No
TR_41010193,OR_31001289,Wallet,Yes
TR_41010194,OR_31002832,Debit Card,No
TR_41010195,OR_31005156,COD,Yes
TR_41010196,OR_31001278,Wallet,No
TR_41010197,OR_31008338,COD,No
TR_41010198,OR_31006843,Credit Card,Yes
TR_41010199,OR_31008521,Debit Card,No
TR_41010200,OR_31009243,Credit Card,No
TR_41010201,OR_31009986,Credit Card,No
TR_41010202,OR_31006092,Credit Card,Yes
TR_41010203,OR_31004398,Wallet,No
TR_41010204,OR_31009140,UPI,No
TR_41010205,OR_31005104,COD,No
TR_41010206,OR_31002648,UPI,Yes
TR_41010207,OR_31008583,Debit Card,Yes
TR_41010208,OR_31001650,Credit Card,No
TR_41010209,OR_31009274,Credit Card,No
TR_41010210,OR_31004901,Credit Card,Yes
TR_41010211,OR_31009245,Wallet,Yes
TR_41010212,OR_31005295,Wallet,No
TR_41010213,OR_31008756,Credit Card,No
TR_41010214,OR_31004107,Debit Card,Yes
TR_41010215,OR_31004591,Wallet,No
TR_41010216,OR_31008870,Wallet,No
TR_41010217,OR_31003660,UPI,No
TR_41010218,OR_31001757,COD,No
TR_41010219,OR_31001294,Credit Card,Yes
TR_41010220,OR_31009035,Wallet,Yes
TR_41010221,OR_31004410,Debit Card,Yes
TR_41010222,OR_31003227,Debit Card,Yes
TR_41010223,OR_31003697,Wallet,No
TR_41010224,OR_31007238,Debit Card,No
TR_41010225,OR_31008674,Wallet,No
TR_41010226,OR_31000241,Wallet,No
