Rating_ID,Order_ID,Product_Rating,Service_Rating
RT_101007369,OR_31000503,5,4
RT_101007370,OR_31009764,5,2
RT_101007371,OR_31001638,2,4
RT_101007372,OR_31008530,5,5
RT_101007373,OR_31000866,3,4
RT_101007374,OR_31005241,2,3
RT_101007375,OR_31008313,2,1
RT_101007376,OR_31004814,1,5
RT_101007377,OR_31006153,3,1
RT_101007378,OR_31001873,3,1
RT_101007379,OR_31006933,4,4
RT_101007380,OR_31006026,2,1
RT_101007381,OR_31004028,5,3
RT_101007382,OR_31001810,4,2
RT_101007383,OR_31003511,3,2
RT_101007384,OR_31005248,1,5
RT_101007385,OR_31004585,1,3
RT_101007386,OR_31005819,4,1
RT_101007387,OR_31004604,2,3
RT_101007388,OR_31005484,4,5
RT_101007389,OR_31005625,4,1
RT_101007390,OR_31007771,2,1
RT_101007391,OR_31009336,3,5
RT_101007392,OR_31005609,5,3
RT_101007393,OR_31006267,2,4
RT_101007394,OR_31004337,4,5
RT_101007395,OR_31004629,4,1
RT_101007396,OR_31006236,3,5
RT_101007397,OR_31003197,3,4
RT_101007398,OR_31004781,4,4
RT_101007399,OR_31006543,4,5
RT_101007400,OR_31004475,5,5
RT_101007401,OR_31003483,1,1
RT_101007402,OR_31005942,5,3
RT_101007403,OR_31009701,4,5
RT_101007404,OR_31006045,5,1
RT_101007405,OR_31001388,4,4
RT_101007406,OR_31003813,3,1
RT_101007407,OR_31008539,3,2
RT_101007408,OR_31009825,5,4
RT_101007409,OR_31005450,5,1
RT_101007410,OR_31000239,4,1
RT_101007411,OR_31006629,5,5
RT_101007412,OR_31000709,2,5
RT_101007413,OR_31007977,5,5
RT_101007414,OR_31007446,4,3
RT_101007415,OR_31004960,1,2
RT_101007416,OR_31009234,2,2
RT_101007417,OR_31009278,2,2
RT_101007418,OR_31010000,3,4
RT_101007419,OR_31005116,5,5
RT_101007420,OR_31007992,2,5
RT_101007421,OR_31002497,5,1
RT_101007422,OR_31002731,5,2
RT_101007423,OR_31000354,4,5
RT_101007424,OR_31001262,5,3
RT_101007425,OR_31006944,4,4
RT_101007426,OR_31008890,5,3
RT_101007427,OR_31002349,4,4
RT_101007428,OR_31004294,2,4
RT_101007429,OR_31007291,3,4
RT_101007430,OR_31005193,2,4
RT_101007431,OR_31002595,2,1
RT_101007432,OR_31003992,3,3
RT_101007433,OR_31008967,5,2
RT_101007434,OR_31009482,3,4
RT_101007435,OR_31000969,1,2
RT_101007436,OR_31003651,2,3
RT_101007437,OR_31007302,1,5
RT_101007438,OR_31004597,4,4
RT_101007439,OR_31000865,5,3
RT_101007440,OR_31000574,2,4
RT_101007441,OR_31003711,4,3
RT_101007442,OR_31001558,4,5
RT_101007443,OR_31003739,1,1
RT_101007444,OR_31001161,1,1
RT_101007445,OR_31001043,3,5
RT_101007446,OR_31001207,4,3
RT_101007447,OR_31003845,5,5
RT_101007448,OR_31007270,1,4
RT_101007449,OR_31005772,2,1
RT_101007450,OR_31002395,4,1
RT_101007451,OR_31002054,4,2
RT_101007452,OR_31008019,1,1
RT_101007453,OR_31001264,4,3
RT_101007454,OR_31009049,4,2
RT_101007455,OR_31003945,2,1
RT_101007456,OR_31004733,3,3
RT_101007457,OR_31008103,1,4
RT_101007458,OR_31002572,4,3
RT_101007459,OR_31000559,4,5
RT_101007460,OR_31004245,1,5
RT_101007461,OR_31002055,2,4
RT_101007462,OR_31006116,2,2
RT_101007463,OR_31001922,1,2
RT_101007464,OR_31006854,3,2
RT_101007465,OR_31000734,3,1
RT_101007466,OR_31001628,2,5
RT_101007467,OR_31000891,1,3
RT_101007468,OR_31000489,3,5
RT_101007469,OR_31009855,5,1
RT_101007470,OR_31005271,1,5
RT_101007471,OR_31001772,2,2
RT_101007472,OR_31007935,2,2
RT_101007473,OR_31008080,2,3
RT_101007474,OR_31001631,3,3
RT_101007475,OR_31001979,4,5
RT_101007476,OR_31004105,4,3
RT_101007477,OR_31009601,5,5
RT_101007478,OR_31002214,2,1
RT_101007479,OR_31008122,1,4
RT_101007480,OR_31002150,2,2
RT_101007481,OR_31001761,5,4
RT_101007482,OR_31006446,3,5
RT_101007483,OR_31001049,5,1
RT_101007484,OR_31001964,5,4
RT_101007485,OR_31001987,2,5
RT_101007486,OR_31009585,3,3
RT_101007487,OR_31006302,3,4
RT_101007488,OR_31005123,1,2
RT_101007489,OR_31005464,1,1
RT_101007490,OR_31003867,5,5
RT_101007491,OR_31001895,1,5
RT_101007492,OR_31000170,5,4
RT_101007493,OR_31007902,3,2
RT_101007494,OR_31004843,1,2
RT_101007495,OR_31002528,2,1
RT_101007496,OR_31003702,4,1
RT_101007497,OR_31004224,5,3
RT_101007498,OR_31000185,5,1
RT_101007499,OR_31001569,1,1
RT_101007500,OR_31005060,5,2
RT_101007501,OR_31001769,3,3
RT_101007502,OR_31004741,5,3
RT_101007503,OR_31008037,1,1
RT_101007504,OR_31004708,4,5
RT_101007505,OR_31005392,3,2
RT_101007506,OR_31009444,5,5
RT_101007507,OR_31001678,1,3
RT_101007508,OR_31004408,4,4
RT_101007509,OR_31009759,1,1
RT_101007510,OR_31003559,3,5
RT_101007511,OR_31007274,3,4
RT_101007512,OR_31004856,1,1
RT_101007513,OR_31003782,3,4
RT_101007514,OR_31006251,1,3
RT_101007515,OR_31007036,3,3
RT_101007516,OR_31009720,5,1
RT_101007517,OR_31005980,2,3
RT_101007518,OR_31004761,2,2
RT_101007519,OR_31004477,1,5
RT_101007520,OR_31004536,1,2
RT_101007521,OR_31001262,2,3
RT_101007522,OR_31002811,2,3
RT_101007523,OR_31000713,2,2
RT_101007524,OR_31002278,4,5
RT_101007525,OR_31007414,5,1
RT_101007526,OR_31003555,2,1
RT_101007527,OR_31006015,4,1
RT_101007528,OR_31003892,2,4
RT_101007529,OR_31008930,4,2
RT_101007530,OR_31005580,2,3
RT_101007531,OR_31005742,5,2
RT_101007532,OR_31008705,4,1
RT_101007533,OR_31001423,5,5
RT_101007534,OR_31008203,1,3
RT_101007535,OR_31006775,1,4
RT_101007536,OR_31001641,5,4
RT_101007537,OR_31001017,3,4
RT_101007538,OR_31006516,1,5
RT_101007539,OR_31004254,2,4
RT_101007540,OR_31005487,5,4
RT_101007541,OR_31002466,3,3
RT_101007542,OR_31000933,5,2
RT_101007543,OR_31004896,3,2
RT_101007544,OR_31007588,1,3
RT_101007545,OR_31007338,5,5
RT_101007546,OR_31006467,5,3
RT_101007547,OR_31009040,2,3
RT_101007548,OR_31000243,5,1
RT_101007549,OR_31009644,4,3
RT_101007550,OR_31004266,3,3
RT_101007551,OR_31009248,4,1
RT_101007552,OR_31004350,5,3
RT_101007553,OR_31002906,5,5
RT_101007554,OR_31004704,5,5
RT_101007555,OR_31005030,4,3
RT_101007556,OR_31000148,2,1
RT_101007557,OR_31001887,1,1
RT_101007558,OR_31002654,4,2
RT_101007559,OR_31008513,3,3
RT_101007560,OR_31009439,2,5
RT_101007561,OR_31003631,5,4
RT_101007562,OR_31006634,1,1
RT_101007563,OR_31002232,1,5
RT_101007564,OR_31005728,2,4
RT_101007565,OR_31001907,1,2
RT_101007566,OR_31002776,2,5
RT_101007567,OR_31007615,2,3
RT_101007568,OR_31007996,4,3
RT_101007569,OR_31001034,4,5
RT_101007570,OR_31003762,4,1
RT_101007571,OR_31008373,3,5
RT_101007572,OR_31003539,5,1
RT_101007573,OR_31002922,2,3
RT_101007574,OR_31008330,3,3
RT_101007575,OR_31000470,3,3
RT_101007576,OR_31004415,5,3
RT_101007577,OR_31004017,2,5
RT_101007578,OR_31008047,3,5
RT_101007579,OR_31002211,2,3
RT_101007580,OR_31005353,4,3
RT_101007581,OR_31007588,5,3
RT_101007582,OR_31004549,2,1
RT_101007583,OR_31009607,3,5
RT_101007584,OR_31003188,5,4
RT_101007585,OR_31005511,4,1
RT_101007586,OR_31002032,4,2
RT_101007587,OR_31004422,1,3
RT_101007588,OR_31002949,5,2
RT_101007589,OR_31009592,5,3
RT_101007590,OR_31001698,1,2
RT_101007591,OR_31006921,1,4
RT_101007592,OR_31008681,5,4
RT_101007593,OR_31008854,5,1
RT_101007594,OR_31000933,3,1
RT_101007595,OR_31009637,2,3
RT_101007596,OR_31006925,1,3
RT_101007597,OR_31007639,4,3
RT_101007598,OR_31009475,5,2
RT_101007599,OR_31009244,1,4
RT_101007600,OR_31001333,1,1
RT_101007601,OR_31002085,5,5
RT_101007602,OR_31008105,5,5
RT_101007603,OR_31000663,3,4
RT_101007604,OR_31000621,2,4
RT_101007605,OR_31004756,2,3
RT_101007606,OR_31001928,2,5
RT_101007607,OR_31001003,1,2
RT_101007608,OR_31004141,1,2
RT_101007609,OR_31009564,5,4
RT_101007610,OR_31008126,3,1
RT_101007611,OR_31005419,2,2
RT_101007612,OR_31009857,4,2
RT_101007613,OR_31001801,2,4
RT_101007614,OR_31005136,1,2
RT_101007615,OR_31002991,4,2
RT_101007616,OR_31008141,1,5
RT_101007617,OR_31004763,4,3
RT_101007618,OR_31007629,4,2
RT_101007619,OR_31000111,1,5
RT_101007620,OR_31003125,1,2
RT_101007621,OR_31001626,2,2
RT_101007622,OR_31007636,1,4
RT_101007623,OR_31003588,3,4
RT_101007624,OR_31008306,5,3
RT_101007625,OR_31002812,2,5
RT_101007626,OR_31001855,1,1
RT_101007627,OR_31004056,5,3
RT_101007628,OR_31008765,5,1
RT_101007629,OR_31005430,5,3
RT_101007630,OR_31005470,1,5
RT_101007631,OR_31001481,3,1
RT_101007632,OR_31004221,3,5
RT_101007633,OR_31007058,2,1
RT_101007634,OR_31003743,3,1
RT_101007635,OR_31004099,1,4
RT_101007636,OR_31005437,3,4
RT_101007637,OR_31007394,3,5
RT_101007638,OR_31008285,2,5
RT_101007639,OR_31002244,3,5
RT_101007640,OR_31001158,5,4
RT_101007641,OR_31000371,1,5
RT_101007642,OR_31008158,3,5
RT_101007643,OR_31007968,2,5
RT_101007644,OR_31004639,5,3
RT_101007645,OR_31003838,1,1
RT_101007646,OR_31005907,3,1
RT_101007647,OR_31009655,1,1
RT_101007648,OR_31007362,1,5
RT_101007649,OR_31005319,4,2
RT_101007650,OR_31009690,3,5
RT_101007651,OR_31007565,5,2
RT_101007652,OR_31001441,4,5
RT_101007653,OR_31001018,4,2
RT_101007654,OR_31001025,5,4
RT_101007655,OR_31008592,5,3
RT_101007656,OR_31004215,1,4
RT_101007657,OR_31004120,2,5
RT_101007658,OR_31009902,4,3
RT_101007659,OR_31007114,4,2
RT_101007660,OR_31006171,3,4
RT_101007661,OR_31006128,3,1
RT_101007662,OR_31003508,5,2
RT_101007663,OR_31006008,3,3
RT_101007664,OR_31002810,1,2
RT_101007665,OR_31003311,5,1
RT_101007666,OR_31005766,4,4
RT_101007667,OR_31009933,4,3
RT_101007668,OR_31009909,5,2
RT_101007669,OR_31005559,1,5
RT_101007670,OR_31000644,5,2
RT_101007671,OR_31004570,2,4
RT_101007672,OR_31000488,1,4
RT_101007673,OR_31004806,3,1
RT_101007674,OR_31007027,1,2
RT_101007675,OR_31006082,5,3
RT_101007676,OR_31004131,5,5
RT_101007677,OR_31002748,2,1
RT_101007678,OR_31005946,4,1
RT_101007679,OR_31001874,5,4
RT_101007680,OR_31003461,1,3
RT_101007681,OR_31005156,1,4
RT_101007682,OR_31007275,5,2
RT_101007683,OR_31005096,3,1
RT_101007684,OR_31009468,2,1
RT_101007685,OR_31000429,2,1
RT_101007686,OR_31003223,2,3
RT_101007687,OR_31008128,3,2
RT_101007688,OR_31000768,3,5
RT_101007689,OR_31009736,3,3
RT_101007690,OR_31003939,3,5
RT_101007691,OR_31008532,2,1
RT_101007692,OR_31003846,5,1
RT_101007693,OR_31005763,4,1
RT_101007694,OR_31005670,3,1
RT_101007695,OR_31001860,5,2
RT_101007696,OR_31006072,3,1
RT_101007697,OR_31006592,5,2
RT_101007698,OR_31003328,2,2
RT_101007699,OR_31003177,1,2
RT_101007700,OR_31007419,2,1
RT_101007701,OR_31003570,5,3
RT_101007702,OR_31005581,1,5
RT_101007703,OR_31005223,1,5
RT_101007704,OR_31009818,3,5
RT_101007705,OR_31002032,2,5
RT_101007706,OR_31000569,2,1
RT_101007707,OR_31002469,2,2
RT_101007708,OR_31009005,4,3
RT_101007709,OR_31009829,5,5
RT_101007710,OR_31008623,5,2
RT_101007711,OR_31005366,5,4
RT_101007712,OR_31002463,4,4
RT_101007713,OR_31009995,1,2
RT_101007714,OR_31000357,2,4
RT_101007715,OR_31009934,5,4
RT_101007716,OR_31004334,3,5
RT_101007717,OR_31004664,3,2
RT_101007718,OR_31008753,4,1
RT_101007719,OR_31005103,5,1
RT_101007720,OR_31006789,3,2
RT_101007721,OR_31008315,1,5
RT_101007722,OR_31006047,3,2
RT_101007723,OR_31006359,1,1
RT_101007724,OR_31006636,3,1
RT_101007725,OR_31007521,5,4
RT_101007726,OR_31008229,1,5
RT_101007727,OR_31004987,4,2
RT_101007728,OR_31008952,4,4
RT_101007729,OR_31001469,1,3
RT_101007730,OR_31002536,1,3
RT_101007731,OR_31001323,3,5
RT_101007732,OR_31005837,5,2
RT_101007733,OR_31006678,1,5
RT_101007734,OR_31003452,3,2
RT_101007735,OR_31002701,1,1
RT_101007736,OR_31002367,3,1
RT_101007737,OR_31006590,3,1
RT_101007738,OR_31001372,1,1
RT_101007739,OR_31006824,2,1
RT_101007740,OR_31005012,2,1
RT_101007741,OR_31006016,4,5
RT_101007742,OR_31007170,5,5
RT_101007743,OR_31003926,5,1
RT_101007744,OR_31009881,3,1
RT_101007745,OR_31005747,2,4
RT_101007746,OR_31009103,4,3
RT_101007747,OR_31003601,1,2
RT_101007748,OR_31008049,1,4
RT_101007749,OR_31005354,3,4
RT_101007750,OR_31006138,3,1
RT_101007751,OR_31002093,5,5
RT_101007752,OR_31009868,1,2
RT_101007753,OR_31009538,5,3
RT_101007754,OR_31009085,5,2
RT_101007755,OR_31005596,3,5
RT_101007756,OR_31001091,5,5
RT_101007757,OR_31007469,2,5
RT_101007758,OR_31009426,5,2
RT_101007759,OR_31002911,3,1
RT_101007760,OR_31008774,2,1
RT_101007761,OR_31007258,3,5
RT_101007762,OR_31005364,3,4
RT_101007763,OR_31002583,1,5
RT_101007764,OR_31009900,5,2
RT_101007765,OR_31002920,5,2
RT_101007766,OR_31007839,4,5
RT_101007767,OR_31000671,4,1
RT_101007768,OR_31009581,1,2
RT_101007769,OR_31008285,5,3
RT_101007770,OR_31009985,3,3
RT_101007771,OR_31003161,3,3
RT_101007772,OR_31007721,2,3
RT_101007773,OR_31000450,3,3
RT_101007774,OR_31006041,3,2
RT_101007775,OR_31001779,1,2
RT_101007776,OR_31004081,5,2
RT_101007777,OR_31002801,1,3
RT_101007778,OR_31000920,2,5
RT_101007779,OR_31009002,1,3
RT_101007780,OR_31003130,4,2
RT_101007781,OR_31009550,3,5
RT_101007782,OR_31000033,3,5
RT_101007783,OR_31007313,5,5
RT_101007784,OR_31005857,5,1
RT_101007785,OR_31000328,2,5
RT_101007786,OR_31001382,2,5
RT_101007787,OR_31004618,1,4
RT_101007788,OR_31006549,3,4
RT_101007789,OR_31002732,3,5
RT_101007790,OR_31004522,5,1
RT_101007791,OR_31001571,3,1
RT_101007792,OR_31001149,5,2
RT_101007793,OR_31006700,5,1
RT_101007794,OR_31001963,2,2
RT_101007795,OR_31001143,2,5
RT_101007796,OR_31008369,1,3
RT_101007797,OR_31003547,4,4
RT_101007798,OR_31004855,1,3
RT_101007799,OR_31000840,5,2
RT_101007800,OR_31009468,3,4
RT_101007801,OR_31002098,3,2
RT_101007802,OR_31008702,4,1
RT_101007803,OR_31008100,2,4
RT_101007804,OR_31002536,1,4
RT_101007805,OR_31006550,2,3
RT_101007806,OR_31007300,3,2
RT_101007807,OR_31004362,1,4
RT_101007808,OR_31007310,3,3
RT_101007809,OR_31004907,1,4
RT_101007810,OR_31002905,1,1
RT_101007811,OR_31001077,4,5
RT_101007812,OR_31009940,1,5
RT_101007813,OR_31009345,3,2
RT_101007814,OR_31002423,5,3
RT_101007815,OR_31003541,2,5
RT_101007816,OR_31006704,5,5
RT_101007817,OR_31007038,5,2
RT_101007818,OR_31000872,3,5
RT_101007819,OR_31007305,1,1
RT_101007820,OR_31003831,4,4
RT_101007821,OR_31005109,3,4
RT_101007822,OR_31002553,1,4
RT_101007823,OR_31000240,1,5
RT_101007824,OR_31000611,2,3
RT_101007825,OR_31000033,3,2
RT_101007826,OR_31009542,3,3
RT_101007827,OR_31001059,5,4
RT_101007828,OR_31003785,2,3
RT_101007829,OR_31008641,2,3
RT_101007830,OR_31008945,5,3
RT_101007831,OR_31006577,1,2
RT_101007832,OR_31001447,1,4
RT_101007833,OR_31000577,5,2
RT_101007834,OR_31004469,1,4
RT_101007835,OR_31002376,4,4
RT_101007836,OR_31007890,3,5
RT_101007837,OR_31006455,1,2
RT_101007838,OR_31006041,4,3
RT_101007839,OR_31005259,5,2
RT_101007840,OR_31006684,2,2
RT_101007841,OR_31007372,2,1
RT_101007842,OR_31009106,4,4
RT_101007843,OR_31001150,3,2
RT_101007844,OR_31002617,4,4
RT_101007845,OR_31004166,2,1
RT_101007846,OR_31003280,2,3
RT_101007847,OR_31003257,1,5
RT_101007848,OR_31003121,2,4
RT_101007849,OR_31005444,3,3
RT_101007850,OR_31008696,5,3
RT_101007851,OR_31008577,2,3
RT_101007852,OR_31006151,1,4
RT_101007853,OR_31003537,5,4
RT_101007854,OR_31000335,3,5
RT_101007855,OR_31001063,1,3
RT_101007856,OR_31002785,1,4
RT_101007857,OR_31004970,2,5
RT_101007858,OR_31009496,3,4
RT_101007859,OR_31002901,1,5
RT_101007860,OR_31005952,3,2
RT_101007861,OR_31005969,4,2
RT_101007862,OR_31003016,5,1
RT_101007863,OR_31005827,1,1
RT_101007864,OR_31004035,5,4
RT_101007865,OR_31009946,3,4
RT_101007866,OR_31000398,4,3
RT_101007867,OR_31008030,5,3
RT_101007868,OR_31002589,1,1
RT_101007869,OR_31005157,1,4
RT_101007870,OR_31008081,1,2
RT_101007871,OR_31003602,5,3
RT_101007872,OR_31001261,2,1
RT_101007873,OR_31000293,3,2
RT_101007874,OR_31000413,5,1
RT_101007875,OR_31003073,3,1
RT_101007876,OR_31002990,1,2
RT_101007877,OR_31006187,1,3
RT_101007878,OR_31007920,2,4
RT_101007879,OR_31009241,4,2
RT_101007880,OR_31001811,4,3
RT_101007881,OR_31001926,4,4
RT_101007882,OR_31001151,2,3
RT_101007883,OR_31005977,4,4
RT_101007884,OR_31005168,3,4
RT_101007885,OR_31008290,1,3
RT_101007886,OR_31003518,2,3
RT_101007887,OR_31006457,4,1
RT_101007888,OR_31008379,2,4
RT_101007889,OR_31004894,5,3
RT_101007890,OR_31009155,3,1
RT_101007891,OR_31006526,2,4
RT_101007892,OR_31004305,1,1
RT_101007893,OR_31006293,4,5
RT_101007894,OR_31008909,3,1
RT_101007895,OR_31003516,2,5
RT_101007896,OR_31002628,1,5
RT_101007897,OR_31003971,3,1
RT_101007898,OR_31004094,1,2
RT_101007899,OR_31002714,5,1
RT_101007900,OR_31009293,5,5
RT_101007901,OR_31002576,5,2
RT_101007902,OR_31005986,2,2
RT_101007903,OR_31006879,3,5
RT_101007904,OR_31008689,2,3
RT_101007905,OR_31004708,3,3
RT_101007906,OR_31009604,5,4
RT_101007907,OR_31006819,2,5
RT_101007908,OR_31002066,3,2
RT_101007909,OR_31006178,1,2
RT_101007910,OR_31005274,1,4
RT_101007911,OR_31004304,5,4
RT_101007912,OR_31000129,3,1
RT_101007913,OR_31002336,1,2
RT_101007914,OR_31008823,1,4
RT_101007915,OR_31007007,1,5
RT_101007916,OR_31005397,1,2
RT_101007917,OR_31003082,4,5
RT_101007918,OR_31007797,5,5
RT_101007919,OR_31003344,3,1
RT_101007920,OR_31007990,5,2
RT_101007921,OR_31004607,5,5
RT_101007922,OR_31006854,3,5
RT_101007923,OR_31008139,3,5
RT_101007924,OR_31007292,1,4
RT_101007925,OR_31007660,3,2
RT_101007926,OR_31008429,3,4
RT_101007927,OR_31009587,2,3
RT_101007928,OR_31009066,1,3
RT_101007929,OR_31002093,1,1
RT_101007930,OR_31003797,1,4
RT_101007931,OR_31009271,1,5
RT_101007932,OR_31005479,1,2
RT_101007933,OR_31005889,1,3
RT_101007934,OR_31001019,1,2
RT_101007935,OR_31001832,3,3
RT_101007936,OR_31000574,5,2
RT_101007937,OR_31009985,1,2
RT_101007938,OR_31000287,1,3
RT_101007939,OR_31008041,5,5
RT_101007940,OR_31003226,2,1
RT_101007941,OR_31006067,2,5
RT_101007942,OR_31002102,4,5
RT_101007943,OR_31006605,4,5
RT_101007944,OR_31003001,5,1
RT_101007945,OR_31002922,1,2
RT_101007946,OR_31005764,4,5
RT_101007947,OR_31007337,1,2
RT_101007948,OR_31008869,2,4
RT_101007949,OR_31002121,3,5
RT_101007950,OR_31009844,3,3
RT_101007951,OR_31005991,4,4
RT_101007952,OR_31008461,3,1
RT_101007953,OR_31004922,3,2
RT_101007954,OR_31004168,3,1
RT_101007955,OR_31001534,4,4
RT_101007956,OR_31009585,5,2
RT_101007957,OR_31008037,4,1
RT_101007958,OR_31003920,4,3
RT_101007959,OR_31003698,2,4
RT_101007960,OR_31003333,5,4
RT_101007961,OR_31000182,4,2
RT_101007962,OR_31004998,3,5
RT_101007963,OR_31000693,5,2
RT_101007964,OR_31000133,4,4
RT_101007965,OR_31007042,5,2
RT_101007966,OR_31001339,3,2
RT_101007967,OR_31002980,3,1
RT_101007968,OR_31006990,2,5
RT_101007969,OR_31008771,4,4
RT_101007970,OR_31007237,4,5
RT_101007971,OR_31006670,4,5
RT_101007972,OR_31004272,2,3
RT_101007973,OR_31003982,4,2
RT_101007974,OR_31007265,3,3
RT_101007975,OR_31009150,1,3
RT_101007976,OR_31002181,5,1
RT_101007977,OR_31005615,5,4
RT_101007978,OR_31001601,4,4
RT_101007979,OR_31006525,3,5
RT_101007980,OR_31003874,2,1
RT_101007981,OR_31007639,1,1
RT_101007982,OR_31001059,1,2
RT_101007983,OR_31005830,2,4
RT_101007984,OR_31002520,3,1
RT_101007985,OR_31004918,2,4
RT_101007986,OR_31003014,2,4
RT_101007987,OR_31006047,5,1
RT_101007988,OR_31005052,3,5
RT_101007989,OR_31003801,3,4
RT_101007990,OR_31003900,3,4
RT_101007991,OR_31007898,1,2
RT_101007992,OR_31006329,3,1
RT_101007993,OR_31002782,5,2
RT_101007994,OR_31000355,3,4
RT_101007995,OR_31004147,3,5
RT_101007996,OR_31008745,4,2
RT_101007997,OR_31000943,3,5
RT_101007998,OR_31001692,1,5
RT_101007999,OR_31006839,2,5
RT_101008000,OR_31004270,1,4
RT_101008001,OR_31000239,1,1
RT_101008002,OR_31005025,2,4
RT_101008003,OR_31008745,2,2
RT_101008004,OR_31008527,3,4
RT_101008005,OR_31004703,5,3
RT_101008006,OR_31001742,5,4
RT_101008007,OR_31008161,1,2
RT_101008008,OR_31000240,5,1
RT_101008009,OR_31005427,3,3
RT_101008010,OR_31001267,3,2
RT_101008011,OR_31004538,4,4
RT_101008012,OR_31004836,5,3
RT_101008013,OR_31009707,5,5
RT_101008014,OR_31006618,3,4
RT_101008015,OR_31003549,1,1
RT_101008016,OR_31005332,4,1
RT_101008017,OR_31001463,4,4
RT_101008018,OR_31008358,5,5
RT_101008019,OR_31001573,1,3
RT_101008020,OR_31003987,2,1
RT_101008021,OR_31001732,3,4
RT_101008022,OR_31006499,5,4
RT_101008023,OR_31009742,4,1
RT_101008024,OR_31008714,1,4
RT_101008025,OR_31000356,1,3
RT_101008026,OR_31003010,1,4
RT_101008027,OR_31003147,3,3
RT_101008028,OR_31005431,1,3
RT_101008029,OR_31006602,5,2
RT_101008030,OR_31000803,2,3
RT_101008031,OR_31002907,4,3
RT_101008032,OR_31002835,2,5
RT_101008033,OR_31007153,5,1
RT_101008034,OR_31000772,1,3
RT_101008035,OR_31000645,1,4
RT_101008036,OR_31008689,3,3
RT_101008037,OR_31008506,4,5
RT_101008038,OR_31009241,5,3
RT_101008039,OR_31003968,3,1
RT_101008040,OR_31001604,5,5
RT_101008041,OR_31000361,3,1
RT_101008042,OR_31009180,4,5
RT_101008043,OR_31009589,4,2
RT_101008044,OR_31007354,2,4
RT_101008045,OR_31003846,1,4
RT_101008046,OR_31006807,2,5
RT_101008047,OR_31007871,5,1
RT_101008048,OR_31000585,3,4
RT_101008049,OR_31002404,5,3
RT_101008050,OR_31009852,2,1
RT_101008051,OR_31002077,3,2
RT_101008052,OR_31007412,3,4
RT_101008053,OR_31003603,2,4
RT_101008054,OR_31005445,3,5
RT_101008055,OR_31006665,4,2
RT_101008056,OR_31000437,2,5
RT_101008057,OR_31002725,5,1
RT_101008058,OR_31003056,3,5
RT_101008059,OR_31000431,3,2
RT_101008060,OR_31004201,4,4
RT_101008061,OR_31003880,1,3
RT_101008062,OR_31003510,4,3
RT_101008063,OR_31002366,1,3
RT_101008064,OR_31009044,4,3
RT_101008065,OR_31004514,3,1
RT_101008066,OR_31000280,3,3
RT_101008067,OR_31005279,5,4
RT_101008068,OR_31005947,3,4
RT_101008069,OR_31002775,2,2
RT_101008070,OR_31002166,5,2
RT_101008071,OR_31004642,2,3
RT_101008072,OR_31006140,1,4
RT_101008073,OR_31005682,3,4
RT_101008074,OR_31004103,4,5
RT_101008075,OR_31006394,5,3
RT_101008076,OR_31007812,3,1
RT_101008077,OR_31001280,2,1
RT_101008078,OR_31006704,3,1
RT_101008079,OR_31006913,2,5
RT_101008080,OR_31006187,5,4
RT_101008081,OR_31004778,3,3
RT_101008082,OR_31006135,2,1
RT_101008083,OR_31003802,5,1
RT_101008084,OR_31005439,1,2
RT_101008085,OR_31001191,2,4
RT_101008086,OR_31001792,1,2
RT_101008087,OR_31007553,2,3
RT_101008088,OR_31005455,5,2
RT_101008089,OR_31008254,3,4
RT_101008090,OR_31007464,5,1
RT_101008091,OR_31008495,1,1
RT_101008092,OR_31001712,4,1
