Order_ID,Customer_ID,Product_ID,Order_Date,Order_Time,Quantity,Coupon,Coupon_Discount,DP_ID
OR_31005730,CS_11004658,PD_21004806,2024-12-03,20:45:40,2,WELCOME10,20,DV_61000001
OR_31005731,CS_11006334,PD_21009962,2025-02-19,0:48:40,2,SUMMER15,15,DV_61000004
OR_31005732,CS_11007069,PD_21009640,2025-01-20,6:44:43,2,No Coupons,0,DV_61000005
OR_31005733,CS_11003223,PD_21009051,2024-10-04,1:38:35,3,No Coupons,0,DV_61000003
OR_31005734,CS_11003303,PD_21001273,2024-03-23,22:00:34,6,SUMMER15,15,DV_61000002
OR_31005735,CS_11001247,PD_21002620,2024-05-09,9:13:09,2,WELCOME10,15,DV_61000002
OR_31005736,CS_11000509,PD_21005971,2024-07-30,2:32:38,2,WELCOME10,20,DV_61000005
OR_31005737,CS_11004686,PD_21009847,2024-08-01,20:57:19,1,No Coupons,0,DV_61000001
OR_31005738,CS_11009958,PD_21008074,2024-08-24,20:38:58,8,SUMMER15,10,DV_61000004
OR_31005739,CS_11000795,PD_21002250,2024-08-24,10:37:36,6,WELCOME10,20,DV_61000003
OR_31005740,CS_11001210,PD_21008588,2024-09-13,23:50:10,7,WELCOME10,15,DV_61000001
OR_31005741,CS_11006116,PD_21004316,2025-01-16,5:53:24,4,SAROS30,10,DV_61000005
OR_31005742,CS_11008717,PD_21003328,2024-10-31,5:41:57,10,FESTIVE20,10,DV_61000005
OR_31005743,CS_11002013,PD_21000723,2024-03-22,3:38:28,1,No Coupons,0,DV_61000002
OR_31005744,CS_11009545,PD_21008131,2024-08-12,23:09:02,1,SAROS30,10,DV_61000003
OR_31005745,CS_11001575,PD_21008271,2024-12-25,15:13:52,9,No Coupons,0,DV_61000001
OR_31005746,CS_11003417,PD_21001981,2024-05-02,14:23:58,5,No Coupons,0,DV_61000002
OR_31005747,CS_11003635,PD_21000777,2025-02-13,12:08:37,1,WELCOME10,15,DV_61000003
OR_31005748,CS_11001850,PD_21002965,2025-02-26,16:47:53,7,WELCOME10,15,DV_61000004
OR_31005749,CS_11008148,PD_21008872,2024-09-02,7:07:33,3,No Coupons,0,DV_61000004
OR_31005750,CS_11008089,PD_21007580,2024-09-10,2:37:21,2,WELCOME10,10,DV_61000002
OR_31005751,CS_11002793,PD_21004380,2024-08-19,19:12:29,3,No Coupons,0,DV_61000001
OR_31005752,CS_11002309,PD_21005834,2025-02-28,15:55:39,3,FESTIVE20,10,DV_61000003
OR_31005753,CS_11008968,PD_21009107,2024-12-01,19:12:15,4,SAROS30,10,DV_61000004
OR_31005754,CS_11003405,PD_21007889,2024-06-08,13:19:54,3,SUMMER15,15,DV_61000004
OR_31005755,CS_11009969,PD_21006678,2024-04-08,10:39:28,9,WELCOME10,10,DV_61000001
OR_31005756,CS_11004834,PD_21003279,2024-12-19,2:42:24,8,No Coupons,0,DV_61000002
OR_31005757,CS_11003678,PD_21008857,2025-02-19,6:45:34,6,WELCOME10,10,DV_61000005
OR_31005758,CS_11003250,PD_21008774,2025-01-14,1:15:27,10,WELCOME10,10,DV_61000003
OR_31005759,CS_11008339,PD_21007248,2025-02-22,15:35:38,10,SUMMER15,15,DV_61000004
OR_31005760,CS_11007950,PD_21007232,2024-07-11,17:49:59,8,SAROS30,20,DV_61000005
OR_31005761,CS_11001951,PD_21002887,2025-02-03,2:29:10,5,SAROS30,20,DV_61000001
OR_31005762,CS_11007983,PD_21005117,2024-09-20,9:03:13,6,WELCOME10,15,DV_61000002
OR_31005763,CS_11002641,PD_21001981,2024-07-17,1:53:11,9,SAROS30,10,DV_61000003
OR_31005764,CS_11008384,PD_21005010,2024-04-02,2:48:28,1,SAROS30,20,DV_61000001
OR_31005765,CS_11007296,PD_21005799,2024-11-01,21:32:12,4,SUMMER15,20,DV_61000002
OR_31005766,CS_11007773,PD_21008796,2024-05-29,23:02:53,7,SUMMER15,20,DV_61000001
OR_31005767,CS_11009854,PD_21008167,2024-12-08,5:26:59,1,No Coupons,0,DV_61000004
OR_31005768,CS_11000395,PD_21008065,2024-07-11,8:34:29,9,WELCOME10,20,DV_61000004
OR_31005769,CS_11004180,PD_21006681,2024-08-27,23:11:40,10,No Coupons,0,DV_61000005
OR_31005770,CS_11002682,PD_21004296,2024-10-15,0:56:18,9,SAROS30,20,DV_61000001
OR_31005771,CS_11008860,PD_21006431,2024-04-17,2:58:31,3,No Coupons,0,DV_61000004
OR_31005772,CS_11003351,PD_21003201,2024-10-30,21:13:38,7,No Coupons,0,DV_61000002
OR_31005773,CS_11004028,PD_21007971,2025-01-11,2:52:39,2,SAROS30,20,DV_61000005
OR_31005774,CS_11005171,PD_21006553,2024-07-30,6:24:09,4,SAROS30,20,DV_61000003
OR_31005775,CS_11000758,PD_21002572,2024-04-14,7:00:13,10,SAROS30,20,DV_61000001
OR_31005776,CS_11003988,PD_21001818,2024-11-18,20:30:37,1,No Coupons,0,DV_61000004
OR_31005777,CS_11003957,PD_21001203,2024-12-20,5:25:49,3,FESTIVE20,15,DV_61000002
OR_31005778,CS_11004840,PD_21002071,2025-02-09,1:31:59,6,SUMMER15,15,DV_61000001
OR_31005779,CS_11006917,PD_21004201,2024-08-16,16:26:10,10,SUMMER15,15,DV_61000002
OR_31005780,CS_11009794,PD_21006989,2025-02-23,21:04:08,10,SUMMER15,10,DV_61000005
OR_31005781,CS_11006233,PD_21000234,2024-09-26,10:19:55,3,No Coupons,0,DV_61000004
OR_31005782,CS_11006722,PD_21006846,2024-10-25,11:58:47,9,SUMMER15,15,DV_61000004
OR_31005783,CS_11006058,PD_21000282,2024-10-14,19:05:52,2,SUMMER15,15,DV_61000005
OR_31005784,CS_11008958,PD_21009150,2024-11-01,6:41:23,3,FESTIVE20,10,DV_61000002
OR_31005785,CS_11006048,PD_21005383,2025-02-13,12:04:26,2,FESTIVE20,20,DV_61000001
OR_31005786,CS_11006170,PD_21008537,2024-05-19,13:32:32,9,FESTIVE20,20,DV_61000002
OR_31005787,CS_11007833,PD_21003079,2024-04-08,21:12:29,3,SUMMER15,20,DV_61000001
OR_31005788,CS_11001826,PD_21009617,2024-04-05,21:55:24,6,WELCOME10,10,DV_61000005
OR_31005789,CS_11007376,PD_21000459,2024-03-06,19:30:36,8,SAROS30,20,DV_61000003
OR_31005790,CS_11006343,PD_21002224,2025-01-09,13:19:25,6,SAROS30,20,DV_61000001
OR_31005791,CS_11009795,PD_21005342,2025-01-11,14:48:29,2,SUMMER15,15,DV_61000004
OR_31005792,CS_11000456,PD_21008913,2025-01-27,21:08:27,5,WELCOME10,10,DV_61000004
OR_31005793,CS_11004322,PD_21003751,2024-06-25,8:38:25,1,WELCOME10,10,DV_61000004
OR_31005794,CS_11000755,PD_21000543,2024-12-26,22:42:28,4,No Coupons,0,DV_61000002
OR_31005795,CS_11003749,PD_21006732,2024-08-14,2:38:32,5,WELCOME10,20,DV_61000002
OR_31005796,CS_11008158,PD_21009967,2024-03-23,14:52:18,4,SUMMER15,20,DV_61000002
OR_31005797,CS_11001394,PD_21008123,2024-08-03,1:50:46,2,No Coupons,0,DV_61000004
OR_31005798,CS_11004956,PD_21005984,2024-05-12,11:17:32,9,FESTIVE20,20,DV_61000001
OR_31005799,CS_11001037,PD_21005668,2024-09-14,14:01:09,3,SUMMER15,10,DV_61000004
OR_31005800,CS_11002659,PD_21001890,2025-02-01,22:03:53,7,SUMMER15,15,DV_61000001
OR_31005801,CS_11006744,PD_21000780,2025-02-15,4:07:45,10,WELCOME10,20,DV_61000002
OR_31005802,CS_11004554,PD_21004125,2024-12-26,1:04:41,1,SUMMER15,15,DV_61000003
OR_31005803,CS_11001536,PD_21009441,2024-09-28,3:41:53,10,SAROS30,15,DV_61000002
OR_31005804,CS_11004370,PD_21007448,2024-03-21,1:52:17,9,WELCOME10,10,DV_61000005
OR_31005805,CS_11003466,PD_21002987,2024-08-22,11:22:50,2,No Coupons,0,DV_61000001
OR_31005806,CS_11007895,PD_21001708,2025-02-23,4:01:48,10,SAROS30,15,DV_61000003
OR_31005807,CS_11006587,PD_21000791,2024-08-12,15:59:30,5,No Coupons,0,DV_61000002
OR_31005808,CS_11004685,PD_21003441,2024-09-07,22:45:48,1,FESTIVE20,15,DV_61000003
OR_31005809,CS_11002302,PD_21004900,2024-05-22,23:25:52,5,SUMMER15,10,DV_61000004
OR_31005810,CS_11009039,PD_21007723,2024-10-02,12:31:55,1,SUMMER15,15,DV_61000001
OR_31005811,CS_11001693,PD_21007982,2024-10-14,21:45:37,8,No Coupons,0,DV_61000005
OR_31005812,CS_11000930,PD_21009049,2024-05-26,6:59:09,2,No Coupons,0,DV_61000004
OR_31005813,CS_11008252,PD_21003305,2024-03-20,19:39:34,2,FESTIVE20,10,DV_61000003
OR_31005814,CS_11008050,PD_21000017,2024-08-10,11:03:57,4,SUMMER15,20,DV_61000002
OR_31005815,CS_11005958,PD_21006007,2025-02-16,12:56:45,8,SUMMER15,10,DV_61000001
OR_31005816,CS_11005835,PD_21009834,2024-04-12,21:33:16,8,WELCOME10,15,DV_61000005
OR_31005817,CS_11006821,PD_21002476,2024-07-31,13:42:52,2,SUMMER15,20,DV_61000002
OR_31005818,CS_11007840,PD_21008096,2024-07-11,9:03:53,10,WELCOME10,20,DV_61000005
OR_31005819,CS_11004127,PD_21006547,2025-01-02,1:10:36,7,SAROS30,15,DV_61000001
OR_31005820,CS_11008668,PD_21009515,2025-01-18,19:43:30,2,SUMMER15,20,DV_61000003
OR_31005821,CS_11002822,PD_21009266,2024-05-21,3:15:03,1,SUMMER15,10,DV_61000005
OR_31005822,CS_11005546,PD_21001051,2025-01-14,1:42:34,8,SUMMER15,10,DV_61000001
OR_31005823,CS_11002273,PD_21006959,2025-02-11,17:28:02,7,FESTIVE20,20,DV_61000005
OR_31005824,CS_11004435,PD_21003328,2024-11-25,5:55:40,5,SUMMER15,20,DV_61000002
OR_31005825,CS_11006519,PD_21005299,2024-12-24,16:12:03,1,SUMMER15,20,DV_61000005
OR_31005826,CS_11004088,PD_21007978,2025-02-09,11:16:45,5,FESTIVE20,20,DV_61000002
OR_31005827,CS_11003458,PD_21000756,2024-12-21,16:18:20,4,SAROS30,15,DV_61000002
OR_31005828,CS_11001231,PD_21005808,2024-10-24,20:56:03,1,WELCOME10,20,DV_61000001
OR_31005829,CS_11001094,PD_21006699,2024-09-06,22:36:49,2,No Coupons,0,DV_61000004
OR_31005830,CS_11006436,PD_21002995,2024-05-21,4:33:24,8,SAROS30,20,DV_61000005
OR_31005831,CS_11005282,PD_21004468,2025-03-03,9:32:03,9,No Coupons,0,DV_61000003
OR_31005832,CS_11002943,PD_21009173,2024-12-10,9:02:37,10,SAROS30,10,DV_61000002
OR_31005833,CS_11003449,PD_21007255,2024-05-04,11:08:36,8,FESTIVE20,10,DV_61000004
OR_31005834,CS_11006341,PD_21004596,2024-10-31,0:44:36,5,SUMMER15,10,DV_61000002
OR_31005835,CS_11006970,PD_21006859,2024-10-19,4:40:31,5,WELCOME10,10,DV_61000004
OR_31005836,CS_11004449,PD_21009540,2024-05-26,21:47:22,9,FESTIVE20,10,DV_61000004
OR_31005837,CS_11008316,PD_21008322,2024-12-12,20:44:29,9,SAROS30,20,DV_61000003
OR_31005838,CS_11007153,PD_21005911,2024-09-07,10:08:22,2,SUMMER15,10,DV_61000004
OR_31005839,CS_11006537,PD_21004728,2025-02-22,17:26:27,5,SAROS30,15,DV_61000003
OR_31005840,CS_11000406,PD_21001078,2024-04-26,21:01:01,9,FESTIVE20,15,DV_61000001
OR_31005841,CS_11002382,PD_21000013,2024-06-28,0:45:48,3,WELCOME10,15,DV_61000002
OR_31005842,CS_11002940,PD_21009305,2024-11-18,0:54:46,2,FESTIVE20,20,DV_61000003
OR_31005843,CS_11006400,PD_21007402,2024-04-18,18:24:59,9,No Coupons,0,DV_61000002
OR_31005844,CS_11009742,PD_21008158,2024-04-22,9:40:05,7,FESTIVE20,20,DV_61000005
OR_31005845,CS_11000529,PD_21009242,2024-06-06,7:01:40,5,FESTIVE20,15,DV_61000001
OR_31005846,CS_11001551,PD_21003950,2024-03-18,19:52:34,5,No Coupons,0,DV_61000005
OR_31005847,CS_11000683,PD_21005072,2025-01-17,2:01:58,10,WELCOME10,10,DV_61000005
OR_31005848,CS_11004448,PD_21008579,2024-03-11,16:00:44,3,WELCOME10,15,DV_61000004
OR_31005849,CS_11003211,PD_21008341,2025-01-02,2:16:19,5,WELCOME10,20,DV_61000004
OR_31005850,CS_11006294,PD_21005350,2024-09-22,9:00:44,8,WELCOME10,15,DV_61000005
OR_31005851,CS_11005184,PD_21007982,2024-08-16,4:57:27,7,WELCOME10,20,DV_61000004
OR_31005852,CS_11001197,PD_21008670,2024-03-30,15:03:05,9,No Coupons,0,DV_61000002
OR_31005853,CS_11007509,PD_21000648,2024-03-30,12:09:25,8,SUMMER15,15,DV_61000004
OR_31005854,CS_11009533,PD_21009934,2024-06-02,8:17:41,8,No Coupons,0,DV_61000005
OR_31005855,CS_11000395,PD_21002887,2024-11-15,0:10:07,1,No Coupons,0,DV_61000004
OR_31005856,CS_11002158,PD_21000853,2024-04-28,9:38:57,3,SAROS30,15,DV_61000004
OR_31005857,CS_11006528,PD_21006109,2024-06-23,14:22:49,1,WELCOME10,10,DV_61000003
OR_31005858,CS_11008623,PD_21004163,2024-07-10,14:38:13,3,WELCOME10,10,DV_61000003
OR_31005859,CS_11006228,PD_21003060,2024-06-19,18:59:09,1,No Coupons,0,DV_61000005
OR_31005860,CS_11008863,PD_21003185,2024-10-07,19:35:55,7,SAROS30,10,DV_61000002
OR_31005861,CS_11000534,PD_21000407,2024-07-28,10:56:00,5,WELCOME10,15,DV_61000001
OR_31005862,CS_11001573,PD_21000390,2024-12-07,12:54:37,5,SUMMER15,20,DV_61000001
OR_31005863,CS_11001913,PD_21002562,2024-11-25,5:16:49,2,No Coupons,0,DV_61000005
OR_31005864,CS_11006012,PD_21005638,2024-12-18,20:41:46,10,No Coupons,0,DV_61000002
OR_31005865,CS_11009763,PD_21007675,2024-08-26,6:40:27,1,SUMMER15,10,DV_61000002
OR_31005866,CS_11008258,PD_21002691,2024-11-13,2:31:45,10,SAROS30,15,DV_61000002
OR_31005867,CS_11007998,PD_21000982,2025-02-20,12:17:43,4,WELCOME10,10,DV_61000003
OR_31005868,CS_11002439,PD_21003137,2024-05-05,21:18:05,3,SUMMER15,10,DV_61000005
OR_31005869,CS_11003265,PD_21009478,2024-11-15,22:15:54,7,No Coupons,0,DV_61000001
OR_31005870,CS_11009395,PD_21000120,2024-04-10,1:05:53,4,SAROS30,10,DV_61000002
OR_31005871,CS_11006766,PD_21004967,2025-01-09,23:31:28,10,SAROS30,15,DV_61000005
OR_31005872,CS_11009171,PD_21000915,2024-11-25,11:20:10,3,FESTIVE20,15,DV_61000001
OR_31005873,CS_11002888,PD_21006178,2025-01-05,8:21:31,2,No Coupons,0,DV_61000003
OR_31005874,CS_11004585,PD_21001755,2024-03-11,15:04:21,9,SUMMER15,10,DV_61000004
OR_31005875,CS_11006678,PD_21009665,2024-12-29,5:51:03,3,No Coupons,0,DV_61000001
OR_31005876,CS_11005826,PD_21000980,2024-07-11,9:19:41,3,No Coupons,0,DV_61000001
OR_31005877,CS_11000447,PD_21008930,2025-01-07,10:40:39,9,No Coupons,0,DV_61000001
OR_31005878,CS_11008961,PD_21002461,2024-09-10,11:07:16,10,SAROS30,20,DV_61000004
OR_31005879,CS_11001020,PD_21006394,2024-08-08,10:09:05,9,FESTIVE20,20,DV_61000002
OR_31005880,CS_11008155,PD_21009874,2024-09-14,13:44:27,10,No Coupons,0,DV_61000004
OR_31005881,CS_11002885,PD_21007076,2024-04-29,2:56:00,4,SAROS30,20,DV_61000001
OR_31005882,CS_11006544,PD_21000313,2024-08-30,8:29:53,4,FESTIVE20,10,DV_61000003
OR_31005883,CS_11005107,PD_21008977,2024-11-24,2:53:11,9,FESTIVE20,15,DV_61000001
OR_31005884,CS_11002276,PD_21008300,2024-09-25,16:15:59,5,SAROS30,15,DV_61000003
OR_31005885,CS_11003891,PD_21003448,2024-04-08,0:03:45,2,SUMMER15,20,DV_61000005
OR_31005886,CS_11005377,PD_21002141,2025-01-25,17:06:51,3,SAROS30,20,DV_61000003
OR_31005887,CS_11005277,PD_21006879,2024-10-30,7:59:19,1,No Coupons,0,DV_61000001
OR_31005888,CS_11001846,PD_21005182,2024-06-01,22:38:28,8,SUMMER15,15,DV_61000004
OR_31005889,CS_11005332,PD_21005118,2024-09-13,1:50:09,4,No Coupons,0,DV_61000001
OR_31005890,CS_11002183,PD_21007930,2024-09-18,15:42:55,10,No Coupons,0,DV_61000001
OR_31005891,CS_11002880,PD_21003990,2024-03-15,11:16:24,4,WELCOME10,20,DV_61000005
OR_31005892,CS_11002736,PD_21004429,2024-11-02,11:23:16,7,No Coupons,0,DV_61000002
OR_31005893,CS_11004733,PD_21002252,2024-08-11,20:37:17,7,No Coupons,0,DV_61000001
OR_31005894,CS_11001841,PD_21001630,2024-09-30,10:15:16,7,SAROS30,20,DV_61000005
OR_31005895,CS_11000993,PD_21007858,2024-06-22,20:32:16,2,SUMMER15,10,DV_61000004
OR_31005896,CS_11006773,PD_21004716,2025-02-24,20:35:04,6,WELCOME10,20,DV_61000005
OR_31005897,CS_11008002,PD_21002252,2024-10-11,10:41:32,2,FESTIVE20,15,DV_61000005
OR_31005898,CS_11004389,PD_21008735,2024-12-16,6:24:14,8,FESTIVE20,15,DV_61000003
OR_31005899,CS_11004409,PD_21002453,2024-10-11,23:25:51,3,FESTIVE20,20,DV_61000002
OR_31005900,CS_11005980,PD_21001035,2024-03-14,15:00:44,4,WELCOME10,10,DV_61000002
OR_31005901,CS_11002290,PD_21007946,2024-08-19,13:18:36,2,No Coupons,0,DV_61000004
OR_31005902,CS_11009236,PD_21000353,2024-03-16,3:40:22,5,SUMMER15,20,DV_61000005
OR_31005903,CS_11005449,PD_21002371,2024-11-09,12:21:29,7,FESTIVE20,10,DV_61000004
OR_31005904,CS_11003068,PD_21001433,2024-08-02,16:42:16,8,No Coupons,0,DV_61000004
OR_31005905,CS_11000194,PD_21005864,2024-07-08,21:12:57,4,SAROS30,10,DV_61000002
OR_31005906,CS_11008419,PD_21000949,2024-08-19,12:31:54,5,WELCOME10,10,DV_61000002
OR_31005907,CS_11007163,PD_21006478,2024-03-17,6:23:21,10,WELCOME10,10,DV_61000002
OR_31005908,CS_11007223,PD_21004548,2024-04-04,5:41:20,3,WELCOME10,15,DV_61000001
OR_31005909,CS_11003290,PD_21003906,2025-01-23,12:20:44,2,SUMMER15,10,DV_61000005
OR_31005910,CS_11001502,PD_21002763,2025-01-02,3:07:57,5,No Coupons,0,DV_61000004
OR_31005911,CS_11004349,PD_21006014,2024-11-18,12:07:12,6,No Coupons,0,DV_61000005
OR_31005912,CS_11002871,PD_21003048,2024-08-24,12:22:50,7,No Coupons,0,DV_61000004
OR_31005913,CS_11003872,PD_21001177,2024-12-04,21:29:59,8,SAROS30,15,DV_61000004
OR_31005914,CS_11008193,PD_21000754,2024-10-24,10:11:13,6,SUMMER15,10,DV_61000004
OR_31005915,CS_11004932,PD_21003685,2024-11-16,2:29:07,9,SAROS30,20,DV_61000004
OR_31005916,CS_11003941,PD_21000821,2024-05-25,14:49:51,4,FESTIVE20,20,DV_61000003
OR_31005917,CS_11000487,PD_21003798,2024-10-17,14:19:51,8,WELCOME10,20,DV_61000003
OR_31005918,CS_11005281,PD_21005796,2024-09-08,17:33:26,8,FESTIVE20,10,DV_61000001
OR_31005919,CS_11008327,PD_21001438,2024-07-30,18:16:24,9,FESTIVE20,15,DV_61000002
OR_31005920,CS_11003787,PD_21002459,2024-11-23,9:53:36,9,No Coupons,0,DV_61000004
OR_31005921,CS_11000363,PD_21008115,2025-02-15,14:43:54,10,FESTIVE20,15,DV_61000005
OR_31005922,CS_11000719,PD_21002693,2024-11-29,18:20:08,10,SAROS30,20,DV_61000003
OR_31005923,CS_11006012,PD_21006497,2024-05-24,7:23:39,7,SAROS30,20,DV_61000002
OR_31005924,CS_11003746,PD_21006109,2024-07-05,10:28:29,8,SUMMER15,15,DV_61000001
OR_31005925,CS_11001752,PD_21006469,2024-10-22,8:58:42,1,FESTIVE20,15,DV_61000002
OR_31005926,CS_11001650,PD_21001822,2024-09-10,22:21:03,9,SAROS30,10,DV_61000004
OR_31005927,CS_11002957,PD_21007160,2024-07-12,3:42:34,6,FESTIVE20,10,DV_61000002
OR_31005928,CS_11006863,PD_21001882,2024-10-20,17:11:02,1,WELCOME10,10,DV_61000004
OR_31005929,CS_11008821,PD_21006129,2024-09-10,2:36:38,3,FESTIVE20,15,DV_61000003
OR_31005930,CS_11008797,PD_21002785,2024-07-29,21:56:12,7,SAROS30,10,DV_61000003
OR_31005931,CS_11003033,PD_21002779,2024-12-09,8:04:54,7,SUMMER15,20,DV_61000004
OR_31005932,CS_11009357,PD_21006337,2025-01-10,15:18:49,10,SUMMER15,15,DV_61000005
OR_31005933,CS_11000569,PD_21002758,2025-01-12,7:52:15,1,WELCOME10,20,DV_61000003
OR_31005934,CS_11009063,PD_21002126,2025-01-14,16:17:13,9,WELCOME10,20,DV_61000005
OR_31005935,CS_11007419,PD_21008598,2025-02-01,11:05:35,9,SAROS30,20,DV_61000004
OR_31005936,CS_11009436,PD_21002159,2024-06-20,11:04:46,1,SUMMER15,20,DV_61000004
OR_31005937,CS_11006652,PD_21005250,2024-08-05,7:02:59,6,WELCOME10,10,DV_61000003
OR_31005938,CS_11002929,PD_21000302,2024-08-06,7:01:18,2,No Coupons,0,DV_61000005
OR_31005939,CS_11008058,PD_21004693,2024-07-11,7:24:20,10,SUMMER15,10,DV_61000004
OR_31005940,CS_11007166,PD_21000844,2024-05-26,6:41:07,1,SAROS30,10,DV_61000003
OR_31005941,CS_11003476,PD_21001522,2024-12-17,13:33:54,4,SAROS30,20,DV_61000004
OR_31005942,CS_11007492,PD_21004950,2024-09-18,17:11:59,2,SAROS30,10,DV_61000002
OR_31005943,CS_11000173,PD_21000463,2024-03-28,9:59:38,2,SUMMER15,20,DV_61000002
OR_31005944,CS_11003655,PD_21009231,2024-07-17,1:35:38,7,WELCOME10,15,DV_61000003
OR_31005945,CS_11003959,PD_21005155,2024-09-26,2:40:42,7,No Coupons,0,DV_61000004
OR_31005946,CS_11002879,PD_21001116,2024-12-08,14:17:41,10,WELCOME10,10,DV_61000003
OR_31005947,CS_11002222,PD_21002827,2025-03-03,10:53:47,5,WELCOME10,15,DV_61000001
OR_31005948,CS_11007957,PD_21004749,2025-01-14,14:48:15,6,SAROS30,20,DV_61000003
OR_31005949,CS_11004753,PD_21005597,2025-02-03,17:38:24,4,SUMMER15,15,DV_61000003
OR_31005950,CS_11007274,PD_21008277,2025-01-16,4:24:52,5,SUMMER15,15,DV_61000002
OR_31005951,CS_11007905,PD_21007235,2024-11-02,2:45:02,9,WELCOME10,20,DV_61000002
OR_31005952,CS_11009361,PD_21004395,2024-04-12,18:30:23,1,SUMMER15,15,DV_61000004
OR_31005953,CS_11002741,PD_21000089,2024-10-19,11:52:35,2,SUMMER15,20,DV_61000003
OR_31005954,CS_11006297,PD_21005119,2024-11-17,9:02:23,9,SAROS30,15,DV_61000003
OR_31005955,CS_11007294,PD_21007413,2024-04-24,9:14:43,6,No Coupons,0,DV_61000004
OR_31005956,CS_11000407,PD_21007513,2024-04-01,4:00:33,5,FESTIVE20,20,DV_61000005
OR_31005957,CS_11003667,PD_21009177,2025-02-01,12:27:33,8,FESTIVE20,10,DV_61000004
OR_31005958,CS_11005182,PD_21007025,2024-07-04,19:22:04,10,FESTIVE20,20,DV_61000002
OR_31005959,CS_11003311,PD_21004347,2024-10-31,5:43:26,5,WELCOME10,20,DV_61000002
OR_31005960,CS_11003367,PD_21004453,2024-05-05,13:54:29,2,No Coupons,0,DV_61000003
OR_31005961,CS_11006152,PD_21005706,2025-01-27,23:42:58,9,SUMMER15,20,DV_61000002
OR_31005962,CS_11001080,PD_21002821,2024-11-04,15:52:01,4,No Coupons,0,DV_61000004
OR_31005963,CS_11005688,PD_21000374,2025-02-08,19:31:34,2,No Coupons,0,DV_61000003
OR_31005964,CS_11003529,PD_21001731,2024-11-28,0:26:52,6,No Coupons,0,DV_61000004
OR_31005965,CS_11005646,PD_21003702,2024-10-11,2:54:14,5,No Coupons,0,DV_61000004
OR_31005966,CS_11002872,PD_21002826,2024-10-05,7:45:09,4,No Coupons,0,DV_61000003
OR_31005967,CS_11003124,PD_21006414,2024-11-22,6:24:34,6,No Coupons,0,DV_61000005
OR_31005968,CS_11004123,PD_21004138,2025-01-31,16:32:59,8,No Coupons,0,DV_61000002
OR_31005969,CS_11006649,PD_21002417,2024-10-05,20:51:33,7,SAROS30,10,DV_61000001
OR_31005970,CS_11004455,PD_21006028,2024-11-16,19:44:59,8,SUMMER15,10,DV_61000001
OR_31005971,CS_11008791,PD_21003790,2025-01-26,16:58:21,6,SAROS30,15,DV_61000001
OR_31005972,CS_11006145,PD_21006475,2024-05-25,23:37:54,7,WELCOME10,20,DV_61000002
OR_31005973,CS_11005868,PD_21002098,2024-03-22,15:48:08,3,SUMMER15,10,DV_61000005
OR_31005974,CS_11009968,PD_21002223,2024-06-02,13:31:28,1,No Coupons,0,DV_61000004
OR_31005975,CS_11002792,PD_21008277,2024-06-11,21:52:01,1,WELCOME10,10,DV_61000003
OR_31005976,CS_11001006,PD_21001000,2024-03-22,3:35:06,5,SUMMER15,10,DV_61000005
OR_31005977,CS_11004724,PD_21006866,2024-07-26,6:10:14,10,No Coupons,0,DV_61000001
OR_31005978,CS_11002267,PD_21002151,2024-12-14,0:57:48,6,WELCOME10,10,DV_61000002
OR_31005979,CS_11007507,PD_21007460,2024-07-18,19:39:50,8,WELCOME10,20,DV_61000002
OR_31005980,CS_11008413,PD_21005702,2024-09-17,17:21:57,5,No Coupons,0,DV_61000003
OR_31005981,CS_11000851,PD_21002606,2024-03-08,17:08:53,9,FESTIVE20,15,DV_61000004
OR_31005982,CS_11008383,PD_21002970,2024-09-21,5:32:49,5,SAROS30,15,DV_61000005
OR_31005983,CS_11007077,PD_21002608,2024-12-03,8:05:46,2,SAROS30,20,DV_61000005
OR_31005984,CS_11006548,PD_21001891,2024-10-18,21:18:03,3,WELCOME10,10,DV_61000005
OR_31005985,CS_11007249,PD_21000261,2024-04-06,5:22:04,2,No Coupons,0,DV_61000004
OR_31005986,CS_11004474,PD_21002388,2024-03-06,16:31:16,4,No Coupons,0,DV_61000004
OR_31005987,CS_11008471,PD_21006307,2024-09-21,17:26:05,6,WELCOME10,15,DV_61000004
OR_31005988,CS_11000509,PD_21001416,2024-11-16,1:02:44,10,No Coupons,0,DV_61000003
OR_31005989,CS_11005030,PD_21003455,2024-04-01,14:50:17,1,No Coupons,0,DV_61000002
OR_31005990,CS_11000260,PD_21002184,2024-07-22,12:36:08,3,WELCOME10,10,DV_61000001
OR_31005991,CS_11003844,PD_21008234,2024-09-07,5:27:55,3,SUMMER15,15,DV_61000004
OR_31005992,CS_11003395,PD_21007824,2024-12-13,18:17:35,7,No Coupons,0,DV_61000002
OR_31005993,CS_11000009,PD_21007673,2024-05-31,7:22:55,8,SUMMER15,10,DV_61000004
OR_31005994,CS_11003445,PD_21006630,2025-01-06,16:52:30,7,SAROS30,10,DV_61000001
OR_31005995,CS_11005714,PD_21003441,2025-01-10,7:15:03,10,WELCOME10,15,DV_61000004
OR_31005996,CS_11006622,PD_21009613,2024-04-13,6:08:10,10,SAROS30,20,DV_61000002
OR_31005997,CS_11000902,PD_21006276,2024-07-20,17:44:44,1,SAROS30,10,DV_61000003
OR_31005998,CS_11009093,PD_21001047,2024-06-14,20:49:02,9,FESTIVE20,15,DV_61000001
